,Drug1_ID,Drug2_ID,Y,Neg samples
48552,DB06290,DB00872,9,DB00276$t
48553,DB00264,DB00938,36,DB01020$t
48554,DB00814,DB06696,14,DB00209$h
48555,DB01263,DB01173,5,DB00631$t
48556,DB00619,DB09143,9,DB00576$h
48557,DB00944,DB00219,12,DB00489$t
48558,DB08899,DB00822,8,DB00820$h
48559,DB00692,DB01090,66,DB00832$h
48560,DB00813,DB00214,25,DB00274$t
48561,DB00457,DB00723,41,DB09183$h
48562,DB09063,DB00602,9,DB01101$t
48563,DB06698,DB00983,12,DB00483$h
48564,DB01142,DB01403,53,DB01095$t
48565,DB00949,DB09389,8,DB01189$h
48566,DB00237,DB01567,25,DB04854$h
48567,DB00870,DB00335,34,DB00350$h
48568,DB01227,DB01324,25,DB06826$t
48569,DB01348,DB04574,8,DB06152$h
48570,DB00783,DB00682,33,DB04865$t
48571,DB01072,DB11362,5,DB06803$h
48572,DB01097,DB00223,25,DB11574$t
48573,DB00705,DB08828,5,DB00475$h
48574,DB08871,DB01211,75,DB00292$t
48575,DB01396,DB00351,16,DB09067$h
48576,DB01600,DB08991,25,DB01338$t
48577,DB09292,DB00091,60,DB01340$t
48578,DB00208,DB01544,5,DB00495$h
48579,DB00179,DB08971,25,DB05239$h
48580,DB01050,DB00654,12,DB00634$t
48581,DB00230,DB00819,12,DB00206$t
48582,DB00325,DB00866,66,DB05015$t
48583,DB01100,DB01618,25,DB09119$t
48584,DB09241,DB00178,66,DB09130$t
48585,DB00915,DB01156,25,DB05541$h
48586,DB01356,DB06144,21,DB01621$h
48587,DB00852,DB06704,12,DB01284$h
48588,DB00247,DB01029,25,DB04842$h
48589,DB01201,DB00653,8,DB13167$h
48590,DB01232,DB01409,5,DB01130$t
48591,DB00440,DB00672,5,DB00860$h
48592,DB00921,DB06274,25,DB00648$t
48593,DB00622,DB00264,9,DB00735$t
48594,DB00188,DB00308,75,DB01299$t
48595,DB08938,DB01130,3,DB00175$h
48596,DB09198,DB00482,5,DB00351$h
48597,DB09038,DB01016,63,DB00870$h
48598,DB00857,DB01100,9,DB00569$h
48599,DB00663,DB00487,25,DB06207$t
48600,DB07615,DB00390,9,DB00798$t
48601,DB00328,DB06736,25,DB00949$h
48602,DB00977,DB00731,12,DB00567$h
48603,DB00470,DB11609,53,DB09210$t
48604,DB01234,DB06695,10,DB00193$t
48605,DB00972,DB01260,25,DB01147$t
48606,DB08864,DB01165,75,DB01005$t
48607,DB00875,DB04868,31,DB09124$h
48608,DB01017,DB11609,53,DB06441$t
48609,DB09282,DB00797,66,DB05246$t
48610,DB09241,DB01193,66,DB01303$h
48611,DB12598,DB00955,14,DB01241$h
48612,DB00254,DB01384,5,DB00484$t
48613,DB09080,DB00608,75,DB01242$t
48614,DB00240,DB01406,57,DB01193$t
48615,DB01353,DB00555,25,DB04572$t
48616,DB09118,DB01466,9,DB00554$t
48617,DB00203,DB00745,5,DB00735$h
48618,DB00454,DB01580,25,DB01139$h
48619,DB00220,DB00802,5,DB08822$h
48620,DB01264,DB08815,9,DB01067$t
48621,DB01351,DB00373,66,DB09091$t
48622,DB00195,DB11362,66,DB01093$h
48623,DB00653,DB06770,53,DB06813$h
48624,DB00645,DB06700,25,DB06699$h
48625,DB00349,DB00321,5,DB00871$h
48626,DB01601,DB01221,5,DB11596$h
48627,DB00951,DB00220,5,DB06637$h
48628,DB00619,DB00768,5,DB00551$t
48629,DB01356,DB08872,25,DB13231$t
48630,DB00880,DB00672,12,DB01626$h
48631,DB00715,DB00334,5,DB06813$h
48632,DB00270,DB00546,5,DB06292$t
48633,DB00768,DB00429,12,DB00449$t
48634,DB09042,DB01288,61,DB00675$h
48635,DB00362,DB06414,9,DB04839$t
48636,DB00176,DB06148,5,DB01414$h
48637,DB00177,DB00457,25,DB00867$h
48638,DB00623,DB00297,25,DB00142$t
48639,DB00596,DB00944,25,DB00646$t
48640,DB00773,DB00872,9,DB09321$t
48641,DB00838,DB00310,64,DB08971$t
48642,DB01263,DB06603,9,DB00232$h
48643,DB00247,DB00520,25,DB01127$h
48644,DB00857,DB00622,5,DB00997$h
48645,DB00484,DB00790,46,DB11596$h
48646,DB01609,DB01588,8,DB00212$t
48647,DB01589,DB00273,25,DB00254$h
48648,DB06736,DB00180,25,DB01262$t
48649,DB00214,DB09238,66,DB00429$h
48650,DB00770,DB00233,25,DB00920$t
48651,DB01259,DB00420,75,DB00435$h
48652,DB00294,DB01016,12,DB08910$h
48653,DB01118,DB00914,5,DB00397$t
48654,DB01192,DB00934,25,DB01396$t
48655,DB00275,DB01324,66,DB00434$h
48656,DB00559,DB00564,8,DB00677$t
48657,DB01015,DB01087,75,DB01427$h
48658,DB00182,DB01184,25,DB01412$h
48659,DB01319,DB01183,5,DB06767$h
48660,DB00503,DB00373,5,DB08872$h
48661,DB01078,DB00603,16,DB00524$h
48662,DB01081,DB00214,25,DB00514$h
48663,DB00359,DB00812,5,DB00477$h
48664,DB00582,DB09071,9,DB00319$t
48665,DB00653,DB00972,53,DB00662$t
48666,DB01169,DB00436,25,DB00230$t
48667,DB00966,DB06725,25,DB00324$t
48668,DB00358,DB00433,9,DB00368$t
48669,DB00961,DB04896,25,DB00791$h
48670,DB00196,DB01132,5,DB00853$h
48671,DB00446,DB01151,5,DB00653$h
48672,DB00735,DB00547,25,DB01198$t
48673,DB01227,DB01615,25,DB00807$t
48674,DB00237,DB01356,25,DB00446$h
48675,DB09076,DB00802,25,DB09049$h
48676,DB00540,DB00906,25,DB11574$h
48677,DB00335,DB06480,9,DB00261$t
48678,DB00193,DB00175,9,DB06717$t
48679,DB08797,DB00866,34,DB00658$t
48680,DB00207,DB01544,5,DB00920$t
48681,DB01201,DB01171,6,DB01357$h
48682,DB00238,DB00503,6,DB01022$h
48683,DB01211,DB00705,5,DB01605$t
48684,DB00806,DB00006,45,DB13872$t
48685,DB01072,DB00829,5,DB02701$h
48686,DB00323,DB00492,25,DB00839$h
48687,DB08815,DB00754,25,DB01626$h
48688,DB00661,DB00822,5,DB00983$h
48689,DB01351,DB00232,73,DB01544$t
48690,DB00699,DB00396,25,DB00347$t
48691,DB01254,DB00865,9,DB01054$h
48692,DB08887,DB00946,45,DB01433$t
48693,DB00401,DB00175,9,DB06723$t
48694,DB00542,DB00880,25,DB01212$h
48695,DB01241,DB01559,5,DB00805$t
48696,DB00387,DB00470,80,DB00622$t
48697,DB08899,DB04845,8,DB09269$h
48698,DB00297,DB01340,25,DB00908$h
48699,DB00801,DB00765,77,DB00635$t
48700,DB00802,DB00737,25,DB06209$t
48701,DB01267,DB00297,25,DB00208$t
48702,DB00502,DB00292,25,DB01175$t
48703,DB01615,DB06770,25,DB00983$h
48704,DB00794,DB01173,53,DB00548$h
48705,DB00320,DB11574,5,DB00834$h
48706,DB00938,DB00524,64,DB00568$h
48707,DB01201,DB00091,6,DB00419$t
48708,DB01601,DB00264,9,DB00122$h
48709,DB01013,DB00999,64,DB06713$h
48710,DB00916,DB01224,75,DB04854$h
48711,DB00169,DB01224,5,DB00274$h
48712,DB00732,DB09290,55,DB01243$t
48713,DB00091,DB00202,72,DB00783$t
48714,DB12598,DB00489,34,DB04835$h
48715,DB00673,DB00425,9,DB09555$h
48716,DB00363,DB00743,75,DB06206$t
48717,DB01221,DB01065,25,DB01408$t
48718,DB01061,DB00682,45,DB00239$t
48719,DB00477,DB01193,25,DB00832$t
48720,DB00257,DB08865,5,DB00961$h
48721,DB00949,DB00980,25,DB00232$h
48722,DB00997,DB00657,72,DB00927$t
48723,DB01340,DB00993,69,DB00180$h
48724,DB00866,DB09070,66,DB00545$t
48725,DB00870,DB00655,25,DB08907$t
48726,DB00765,DB04844,25,DB01005$t
48727,DB09112,DB00542,25,DB04575$h
48728,DB08899,DB09049,8,DB01581$t
48729,DB01351,DB09289,6,DB00622$h
48730,DB00484,DB00264,46,DB00586$h
48731,DB06725,DB06696,14,DB01414$t
48732,DB09119,DB00829,5,DB00572$h
48733,DB01242,DB01426,5,DB09290$t
48734,DB00648,DB00188,8,DB00625$h
48735,DB01437,DB00980,25,DB01234$h
48736,DB06770,DB00540,25,DB00873$h
48737,DB00981,DB01062,12,DB08906$t
48738,DB00285,DB04938,5,DB01303$t
48739,DB01242,DB04868,75,DB01130$h
48740,DB00623,DB01239,25,DB00354$h
48741,DB09009,DB13025,25,DB00178$h
48742,DB01124,DB00471,5,DB00668$h
48743,DB00622,DB00374,5,DB08882$h
48744,DB00320,DB01100,9,DB09112$t
48745,DB01090,DB04861,66,DB00316$t
48746,DB06697,DB00590,5,DB11135$t
48747,DB00320,DB01221,5,DB01283$h
48748,DB09104,DB04868,8,DB00972$t
48749,DB00468,DB08828,5,DB09042$h
48750,DB09286,DB04953,25,DB00285$h
48751,DB00449,DB00436,64,DB00751$h
48752,DB00251,DB01248,5,DB01295$h
48753,DB00298,DB00660,25,DB00722$h
48754,DB01708,DB00358,25,DB01656$t
48755,DB00178,DB00774,66,DB01235$h
48756,DB01211,DB08918,9,DB00651$h
48757,DB09068,DB01242,25,DB00662$t
48758,DB01095,DB00675,5,DB01194$t
48759,DB00346,DB01170,66,DB01422$t
48760,DB02638,DB00765,66,DB00445$h
48761,DB06216,DB00771,25,DB00531$t
48762,DB00223,DB08909,12,DB00974$h
48763,DB01024,DB00264,34,DB09154$h
48764,DB11148,DB00934,25,DB00873$h
48765,DB00699,DB05521,25,DB01438$t
48766,DB00257,DB00850,5,DB01466$h
48767,DB01151,DB00898,53,DB00284$t
48768,DB00540,DB06707,34,DB00885$t
48769,DB00788,DB01024,25,DB01577$t
48770,DB00213,DB01559,5,DB00220$t
48771,DB00205,DB06209,5,DB00780$t
48772,DB00392,DB00424,25,DB08877$h
48773,DB09238,DB06209,5,DB06704$h
48774,DB06684,DB00334,25,DB00692$t
48775,DB00559,DB01221,8,DB00639$h
48776,DB00582,DB06700,5,DB11315$h
48777,DB00870,DB04898,45,DB00180$t
48778,DB00829,DB00875,25,DB11921$t
48779,DB01264,DB01175,9,DB06715$h
48780,DB01197,DB01394,9,DB00761$h
48781,DB00752,DB01090,66,DB13873$t
48782,DB01232,DB09128,9,DB09292$h
48783,DB09068,DB00193,25,DB01606$h
48784,DB00705,DB05381,5,DB09338$t
48785,DB00584,DB00203,9,DB06786$h
48786,DB00241,DB01106,25,DB00443$t
48787,DB00544,DB06738,5,DB00201$h
48788,DB00857,DB00195,5,DB08903$h
48789,DB01393,DB00641,70,DB00211$h
48790,DB00323,DB09286,12,DB08826$h
48791,DB00771,DB08872,25,DB08819$h
48792,DB00208,DB01253,5,DB00669$h
48793,DB01118,DB09095,9,DB01424$t
48794,DB00922,DB00679,25,DB00706$h
48795,DB00404,DB09225,25,DB01336$t
48796,DB00788,DB01600,25,DB01059$h
48797,DB00705,DB04938,9,DB00325$t
48798,DB09212,DB01295,34,DB00876$t
48799,DB00611,DB00737,25,DB09218$t
48800,DB00554,DB01059,71,DB00604$t
48801,DB00794,DB01175,6,DB00454$h
48802,DB06290,DB00850,9,DB00934$h
48803,DB09076,DB01452,25,DB01170$t
48804,DB00661,DB00268,5,DB06717$h
48805,DB09288,DB00838,25,DB11560$t
48806,DB00582,DB01708,5,DB09211$t
48807,DB01628,DB01044,71,DB04575$t
48808,DB01241,DB01156,5,DB01563$h
48809,DB00881,DB00870,25,DB01202$t
48810,DB00801,DB01086,25,DB00810$t
48811,DB01097,DB00675,5,DB01194$h
48812,DB00623,DB00341,25,DB06261$h
48813,DB00169,DB00980,5,DB08799$h
48814,DB01544,DB01175,25,DB00385$h
48815,DB09238,DB03756,5,DB00273$t
48816,DB01174,DB00835,6,DB00259$h
48817,DB04868,DB00977,5,DB00923$h
48818,DB00208,DB06774,5,DB00925$h
48819,DB01012,DB01621,5,DB01030$h
48820,DB01355,DB04844,25,DB09055$h
48821,DB01545,DB09166,25,DB00413$t
48822,DB09063,DB04844,75,DB09345$h
48823,DB04575,DB00547,9,DB06155$t
48824,DB00819,DB00937,14,DB01618$h
48825,DB00529,DB06603,75,DB01006$h
48826,DB01122,DB01116,12,DB00830$t
48827,DB00450,DB06204,53,DB01180$t
48828,DB00359,DB01136,9,DB00230$h
48829,DB00477,DB01202,25,DB01339$t
48830,DB01024,DB01013,25,DB00808$t
48831,DB00701,DB08934,8,DB08802$h
48832,DB04868,DB00214,5,DB01111$t
48833,DB01219,DB00476,25,DB01091$h
48834,DB01551,DB00189,25,DB08797$h
48835,DB00794,DB00924,6,DB00682$h
48836,DB06697,DB06292,5,DB09274$h
48837,DB00801,DB09071,25,DB09030$h
48838,DB00852,DB06766,39,DB00884$h
48839,DB00940,DB01173,25,DB06267$t
48840,DB01392,DB00790,34,DB13879$t
48841,DB00748,DB00950,25,DB01216$h
48842,DB00722,DB04574,8,DB01599$h
48843,DB00979,DB00470,80,DB09071$t
48844,DB00951,DB01576,5,DB00976$h
48845,DB00470,DB09027,9,DB01102$t
48846,DB00981,DB08897,12,DB00293$h
48847,DB01284,DB00313,19,DB00910$t
48848,DB00346,DB09070,66,DB06690$t
48849,DB00239,DB09235,25,DB01074$h
48850,DB01118,DB11915,5,DB01100$h
48851,DB00696,DB00641,9,DB00754$t
48852,DB09063,DB01104,9,DB01685$h
48853,DB00559,DB01392,8,DB06616$h
48854,DB00186,DB00625,25,DB00551$t
48855,DB00622,DB00997,9,DB01349$h
48856,DB00887,DB01082,25,DB00367$t
48857,DB00292,DB01621,25,DB00477$h
48858,DB00436,DB00584,25,DB01466$h
48859,DB09118,DB00320,9,DB00324$h
48860,DB00763,DB00679,9,DB01173$t
48861,DB03585,DB08819,12,DB01188$h
48862,DB01211,DB01156,5,DB12598$h
48863,DB01437,DB01018,25,DB00720$t
48864,DB00363,DB00623,5,DB01356$h
48865,DB00722,DB00495,8,DB06684$h
48866,DB00341,DB00956,53,DB04898$h
48867,DB01136,DB00281,9,DB00704$h
48868,DB01095,DB00748,5,DB01466$h
48869,DB09245,DB06826,66,DB00179$t
48870,DB13167,DB01384,25,DB03756$t
48871,DB00262,DB01097,25,DB00931$h
48872,DB06663,DB00976,75,DB00259$t
48873,DB09048,DB00153,9,DB00427$t
48874,DB00784,DB00905,12,DB00658$t
48875,DB01045,DB01068,6,DB03793$h
48876,DB00344,DB01063,25,DB00195$h
48877,DB04920,DB01397,25,DB01291$t
48878,DB00511,DB06263,16,DB01452$h
48879,DB00327,DB00321,25,DB06206$t
48880,DB09118,DB08895,9,DB01099$t
48881,DB00440,DB01035,10,DB11156$t
48882,DB00738,DB00912,63,DB00241$t
48883,DB08864,DB05294,75,DB01065$t
48884,DB00409,DB01353,25,DB00699$h
48885,DB01095,DB08439,5,DB00970$h
48886,DB01132,DB00333,5,DB06742$h
48887,DB00915,DB01165,75,DB00540$t
48888,DB00557,DB01239,53,DB00709$h
48889,DB00420,DB00854,25,DB09462$t
48890,DB01253,DB01628,25,DB05351$h
48891,DB01601,DB00783,5,DB00956$t
48892,DB01247,DB01193,66,DB01111$h
48893,DB00537,DB00563,9,DB01282$h
48894,DB01050,DB00429,12,DB00975$t
48895,DB09295,DB08797,25,DB00380$h
48896,DB01199,DB06702,25,DB00927$t
48897,DB00952,DB00391,25,DB06820$t
48898,DB00554,DB01401,25,DB11943$t
48899,DB01232,DB12001,25,DB08958$t
48900,DB00788,DB06781,25,DB08903$t
48901,DB01151,DB08918,25,DB00334$t
48902,DB01054,DB00622,25,DB06820$t
48903,DB00503,DB01136,5,DB00535$h
48904,DB00169,DB01009,5,DB08439$h
48905,DB09063,DB09048,9,DB09285$t
48906,DB01174,DB08941,66,DB00741$h
48907,DB01626,DB00350,66,DB06774$h
48908,DB00820,DB00217,46,DB09091$h
48909,DB00788,DB08906,25,DB06203$h
48910,DB00904,DB09085,25,DB06717$t
48911,DB06636,DB00682,5,DB01489$h
48912,DB01069,DB00363,75,DB00169$t
48913,DB00691,DB00540,9,DB00471$h
48914,DB00490,DB09009,25,DB00432$t
48915,DB01614,DB01151,25,DB01063$h
48916,DB00752,DB00521,5,DB01200$t
48917,DB00864,DB09027,8,DB01620$t
48918,DB01028,DB00985,25,DB00263$h
48919,DB00195,DB00883,25,DB01017$t
48920,DB00818,DB01615,25,DB13167$t
48921,DB00814,DB00278,45,DB06207$t
48922,DB00238,DB09026,6,DB09021$h
48923,DB13167,DB00223,25,DB00612$h
48924,DB01221,DB06288,25,DB00975$t
48925,DB01393,DB00222,63,DB00631$h
48926,DB01390,DB01614,0,DB05109$h
48927,DB09167,DB00554,5,DB01139$h
48928,DB01232,DB01100,9,DB00359$h
48929,DB00696,DB01018,61,DB00610$h
48930,DB00257,DB05381,5,DB00797$t
48931,DB00852,DB00835,39,DB11315$h
48932,DB03585,DB00399,25,DB01170$t
48933,DB00795,DB00884,25,DB00951$t
48934,DB01174,DB01241,6,DB01173$h
48935,DB00672,DB06791,63,DB09338$t
48936,DB00181,DB00215,25,DB01102$h
48937,DB00494,DB01621,25,DB00233$t
48938,DB00341,DB00476,25,DB01600$t
48939,DB05812,DB00175,5,DB06202$h
48940,DB09112,DB00887,25,DB01045$t
48941,DB09216,DB00479,14,DB00080$t
48942,DB00705,DB00623,5,DB06782$t
48943,DB06237,DB00706,66,DB11235$h
48944,DB00794,DB04574,6,DB12598$h
48945,DB09048,DB08931,9,DB08905$h
48946,DB01131,DB00264,9,DB01259$h
48947,DB00704,DB00327,12,DB00975$h
48948,DB01614,DB08918,25,DB00867$t
48949,DB00257,DB01138,5,DB00035$h
48950,DB01198,DB00904,25,DB00176$h
48951,DB00195,DB06203,5,DB09009$h
48952,DB00203,DB11737,5,DB00492$t
48953,DB05039,DB00223,64,DB00998$t
48954,DB00346,DB00808,66,DB00718$h
48955,DB01142,DB00816,25,DB11148$h
48956,DB11148,DB00980,25,DB08816$t
48957,DB01009,DB09211,12,DB01567$h
48958,DB00696,DB00484,61,DB09094$h
48959,DB01420,DB00738,63,DB09414$h
48960,DB01174,DB00490,6,DB00641$h
48961,DB00358,DB06207,9,DB00548$h
48962,DB00313,DB00748,25,DB01097$t
48963,DB06723,DB08826,8,DB09396$h
48964,DB01397,DB00929,12,DB01195$t
48965,DB01283,DB00373,34,DB08798$h
48966,DB00721,DB09071,25,DB00898$h
48967,DB00228,DB04842,25,DB03793$t
48968,DB04844,DB05271,77,DB00637$t
48969,DB00420,DB00245,5,DB01606$h
48970,DB00468,DB05294,31,DB00162$t
48971,DB00794,DB00619,8,DB00207$h
48972,DB00657,DB00193,25,DB06176$h
48973,DB00846,DB00621,57,DB00681$t
48974,DB00502,DB05109,5,DB00928$h
48975,DB01612,DB08907,25,DB00217$t
48976,DB00554,DB00887,37,DB01122$t
48977,DB00233,DB00223,25,DB00474$t
48978,DB09270,DB00284,13,DB00322$h
48979,DB00683,DB00313,25,DB08819$h
48980,DB01186,DB00187,50,DB00939$t
48981,DB01118,DB01580,51,DB04839$h
48982,DB00390,DB00361,16,DB01576$h
48983,DB01238,DB04861,66,DB01291$h
48984,DB00652,DB04841,25,DB00186$t
48985,DB00195,DB04841,5,DB01511$h
48986,DB00908,DB06738,25,DB06414$t
48987,DB01367,DB00334,25,DB00674$h
48988,DB01401,DB00720,25,DB00557$h
48989,DB01242,DB01095,5,DB00660$h
48990,DB03754,DB09146,0,DB00376$h
48991,DB00527,DB00252,25,DB00358$h
48992,DB00998,DB06700,25,DB09091$h
48993,DB00705,DB06144,5,DB00310$h
48994,DB00413,DB00808,25,DB06148$t
48995,DB01609,DB00717,8,DB00349$h
48996,DB04846,DB00672,63,DB01466$t
48997,DB00542,DB00765,66,DB00622$t
48998,DB00206,DB01618,25,DB01177$h
48999,DB06204,DB13323,53,DB01466$h
49000,DB00468,DB01074,5,DB00979$h
49001,DB00818,DB01087,75,DB08906$h
49002,DB00956,DB08918,78,DB00573$h
49003,DB00245,DB00854,25,DB11268$h
49004,DB00243,DB00339,5,DB08895$h
49005,DB00413,DB00584,25,DB01048$t
49006,DB00556,DB01175,75,DB09117$h
49007,DB09082,DB01087,75,DB01580$t
49008,DB01601,DB09183,5,DB01452$h
49009,DB00292,DB01086,25,DB00658$t
49010,DB01401,DB09288,25,DB01348$t
49011,DB00808,DB06292,25,DB08884$h
49012,DB00468,DB00758,5,DB00946$h
49013,DB00582,DB11581,5,DB00611$h
49014,DB01250,DB00232,12,DB01232$h
49015,DB06663,DB04876,12,DB00418$t
49016,DB00937,DB11609,43,DB00773$h
49017,DB01656,DB00541,68,DB00492$t
49018,DB00586,DB06695,10,DB11994$t
49019,DB01563,DB08872,25,DB01330$t
49020,DB01065,DB13323,25,DB00188$h
49021,DB01248,DB00987,25,DB00239$h
49022,DB00196,DB01035,75,DB13595$h
49023,DB06636,DB09083,9,DB00605$h
49024,DB07615,DB00180,25,DB00215$h
49025,DB00557,DB00494,53,DB00691$h
49026,DB08439,DB00974,45,DB01370$t
49027,DB00186,DB06282,25,DB00792$t
49028,DB09167,DB00495,5,DB01182$h
49029,DB00511,DB05260,16,DB00443$h
49030,DB00398,DB08865,75,DB11106$h
49031,DB00320,DB08864,9,DB00440$h
49032,DB01174,DB00657,66,DB00219$t
49033,DB01171,DB01090,66,DB13783$t
49034,DB09048,DB01184,9,DB00969$h
49035,DB00586,DB04846,34,DB09282$h
49036,DB00605,DB13783,25,DB01183$t
49037,DB00454,DB01100,25,DB01124$h
49038,DB01211,DB06267,5,DB00503$h
49039,DB00582,DB00814,9,DB06288$t
49040,DB00454,DB01175,25,DB00979$t
49041,DB00652,DB00391,25,DB00222$h
49042,DB01264,DB00909,5,DB06697$h
49043,DB00239,DB00864,5,DB00202$t
49044,DB00863,DB01067,9,DB01420$t
49045,DB01183,DB00872,9,DB01563$h
49046,DB01050,DB06228,45,DB01377$t
49047,DB00887,DB00419,12,DB01618$t
49048,DB06016,DB00191,40,DB06700$t
49049,DB00477,DB00395,25,DB00230$t
49050,DB01211,DB00180,5,DB00663$t
49051,DB01211,DB00860,9,DB09112$t
49052,DB00774,DB00883,25,DB01489$t
49053,DB00873,DB06412,57,DB08869$t
49054,DB00457,DB00657,25,DB09291$t
49055,DB00983,DB06589,75,DB05260$t
49056,DB00320,DB00603,5,DB01046$h
49057,DB01002,DB06144,25,DB00970$h
49058,DB09048,DB09082,9,DB11126$t
49059,DB08958,DB00884,25,DB01059$t
49060,DB00679,DB01501,25,DB06767$h
49061,DB04946,DB01106,25,DB00380$h
49062,DB09063,DB00959,9,DB08967$t
49063,DB00205,DB06738,5,DB00649$t
49064,DB00599,DB00423,25,DB08872$h
49065,DB09076,DB00813,25,DB00798$t
49066,DB00599,DB00801,25,DB00237$t
49067,DB00408,DB00652,25,DB01013$t
49068,DB00608,DB00860,25,DB01035$h
49069,DB09220,DB00706,66,DB00900$h
49070,DB00668,DB00723,25,DB08795$t
49071,DB00275,DB01283,25,DB11239$t
49072,DB00203,DB06697,5,DB09218$h
49073,DB01002,DB00999,25,DB00460$h
49074,DB00648,DB00575,8,DB00989$h
49075,DB00958,DB08868,68,DB01176$t
49076,DB01169,DB01235,73,DB00675$h
49077,DB08910,DB01097,25,DB08895$t
49078,DB01433,DB00285,78,DB00943$h
49079,DB01029,DB00285,5,DB00859$h
49080,DB09070,DB00278,45,DB01001$t
49081,DB00521,DB01001,36,DB08967$h
49082,DB00298,DB01114,25,DB00943$h
49083,DB01365,DB00283,39,DB00364$h
49084,DB00628,DB00413,77,DB00660$t
49085,DB06204,DB00264,9,DB11586$h
49086,DB00492,DB00454,25,DB00451$t
49087,DB01009,DB00035,25,DB09068$t
49088,DB00300,DB00900,12,DB11609$h
49089,DB01452,DB01621,25,DB01111$t
49090,DB03754,DB01615,0,DB00423$h
49091,DB00215,DB01551,5,DB00281$h
49092,DB00501,DB01235,5,DB01067$h
49093,DB01174,DB00712,6,DB11633$h
49094,DB06636,DB08877,5,DB06697$h
49095,DB00270,DB00990,5,DB00217$h
49096,DB00564,DB01168,25,DB13179$t
49097,DB00715,DB00679,9,DB00877$h
49098,DB01377,DB00223,3,DB00244$h
49099,DB01232,DB00596,9,DB00449$h
49100,DB00283,DB04953,25,DB00979$h
49101,DB04794,DB00615,9,DB01185$t
49102,DB01563,DB00215,25,DB06699$h
49103,DB01130,DB01059,25,DB00448$h
49104,DB00706,DB01064,41,DB00512$h
49105,DB01348,DB00993,69,DB00862$t
49106,DB00727,DB08822,25,DB00350$t
49107,DB00300,DB00684,9,DB00619$t
49108,DB00283,DB00309,9,DB01035$h
49109,DB01452,DB08987,25,DB00376$h
49110,DB06204,DB06274,25,DB01238$h
49111,DB01356,DB01151,21,DB01168$h
49112,DB00619,DB06770,5,DB00542$t
49113,DB00794,DB09038,66,DB00673$h
49114,DB01580,DB00755,25,DB01367$t
49115,DB09048,DB00471,9,DB01592$t
49116,DB00674,DB00335,51,DB00316$t
49117,DB01192,DB01142,25,DB00790$t
49118,DB00346,DB00363,75,DB00376$t
49119,DB00182,DB00885,39,DB09295$h
49120,DB01367,DB01612,25,DB01466$h
49121,DB01050,DB00479,14,DB00699$h
49122,DB01211,DB00980,9,DB01248$t
49123,DB00720,DB01196,9,DB00916$t
49124,DB01221,DB00540,25,DB00351$h
49125,DB00177,DB01050,5,DB00606$h
49126,DB00752,DB00333,25,DB00525$t
49127,DB06820,DB01115,25,DB00720$h
49128,DB00176,DB08903,5,DB00404$h
49129,DB12598,DB01196,8,DB00780$h
49130,DB13872,DB00748,25,DB04840$t
49131,DB01081,DB00703,25,DB00411$t
49132,DB00318,DB00748,25,DB01132$t
49133,DB00673,DB01124,8,DB01111$h
49134,DB09040,DB00653,25,DB00873$h
49135,DB01211,DB06770,5,DB01074$h
49136,DB00193,DB00182,71,DB11136$t
49137,DB00208,DB04946,5,DB09021$t
49138,DB01626,DB00490,25,DB01401$h
49139,DB09218,DB00929,12,DB01406$h
49140,DB00175,DB00243,9,DB01173$t
49141,DB00956,DB00310,25,DB00445$h
49142,DB08987,DB00540,25,DB01656$t
49143,DB00872,DB00470,9,DB00663$h
49144,DB00854,DB01463,25,DB09389$t
49145,DB00950,DB01149,25,DB01392$h
49146,DB00259,DB00679,9,DB00601$h
49147,DB01209,DB01618,25,DB00630$h
49148,DB01247,DB00178,66,DB00477$h
49149,DB01601,DB01429,5,DB00376$h
49150,DB00790,DB01253,9,DB11610$h
49151,DB00358,DB00617,12,DB00393$h
49152,DB01229,DB00887,25,DB00859$h
49153,DB01348,DB04846,66,DB09071$h
49154,DB09063,DB04845,9,DB01339$t
49155,DB01399,DB00300,25,DB00768$t
49156,DB04743,DB08964,12,DB00245$h
49157,DB13231,DB00390,49,DB01228$t
49158,DB00622,DB00243,9,DB01581$t
49159,DB00814,DB01324,12,DB01117$h
49160,DB00440,DB01009,5,DB00636$h
49161,DB00705,DB00956,9,DB09053$h
49162,DB00961,DB01069,25,DB01090$t
49163,DB11609,DB00268,77,DB00773$t
49164,DB00333,DB00458,25,DB00761$h
49165,DB00648,DB05521,8,DB01093$t
49166,DB01223,DB01595,12,DB00334$h
49167,DB00257,DB06264,5,DB01626$h
49168,DB00257,DB01126,5,DB01192$h
49169,DB01264,DB00321,9,DB01035$h
49170,DB11093,DB08826,8,DB00339$h
49171,DB00216,DB00813,25,DB01012$h
49172,DB01057,DB00804,12,DB00315$h
49173,DB00283,DB01256,5,DB00504$t
49174,DB13231,DB09235,12,DB01254$t
49175,DB00452,DB00884,62,DB00948$t
49176,DB00393,DB01214,25,DB01586$t
49177,DB00424,DB00921,25,DB06781$h
49178,DB08797,DB01234,25,DB00602$h
49179,DB00283,DB06739,5,DB01016$h
49180,DB00687,DB06335,12,DB01103$h
49181,DB01588,DB00921,53,DB00727$h
49182,DB00390,DB00541,16,DB01219$h
49183,DB00344,DB01392,9,DB00939$h
49184,DB00268,DB09026,25,DB00318$h
49185,DB00691,DB01324,66,DB08439$t
49186,DB01353,DB00540,25,DB00665$h
