,smiles,ld50
4425,CC1=C2C(=O)OC(c3ccoc3)C2(C)CCC1,2.928
4426,NS(=O)(=O)c1ccc(NC(=O)c2cc(=O)c3ccccc3o2)cc1,1.838
4427,CCCC(=O)OCc1ccccc1,1.884
4428,CCCCC(C)(C)O,2.151
4429,CCCCC(CC)CNCC(C)(N)CN(C)CC(CC)CCCC,2.5340000000000003
4430,CCN=C1SC(=NOC(=O)NC)C(C)(C)S1,4.618
4431,CC(C)C(=O)OCCc1ccccc1,1.568
4432,CNC(=O)ON=C1SC(=NC(C)C)SC1(C)C,4.4910000000000005
4433,COC(=O)C1CCc2cc(C3CCCCC3)ccc21,2.799
4434,Nc1ccc(F)c(F)c1F,2.323
4435,CC(=O)OCC=Cc1ccccc1,1.7280000000000002
4436,CC(C)N=C1SC(=NOC(=O)N(C)SC(Cl)(Cl)Cl)C(C)(C)S1,3.274
4437,COC(=O)C1CCc2cc(C3CCCCC3)ccc21,3.007
4438,Nc1ccc(F)c(F)c1,2.579
4439,BrCCc1ccccc1,2.358
4440,CCCCc1cc[nH]n1,2.387
4441,O=C1OCC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,3.531
4442,CNC(=O)ON=C1SC(=NC(C)(C)C)SC1(C)C,3.963
4443,BrC=Cc1ccccc1,2.166
4444,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,4.799
4445,Clc1ccc([Si]23OCCN(CCO2)CCO3)cc1,2.74
4446,CNC(=O)ON=C1SC(=NN(C)C)SC1(C)C,5.186
4447,CC(C)Oc1ccccc1N,2.255
4448,CN(C)N=C1SC(=NOC(=O)N(C)SC(Cl)(Cl)Cl)C(C)(C)S1,5.085
4449,c1coc(-c2nc3ccccc3[nH]2)c1,2.5660000000000003
4450,OCCc1ccccn1,1.113
4451,CCOC(=O)C(C)(C)N=NC(C)(C)C(=O)OCC,2.676
4452,O=C=Nc1ccc(Cl)cc1,3.0460000000000003
4453,O=C1c2cc(Cl)ccc2OC2CCON12,2.1630000000000003
4454,CN(SC(Cl)(Cl)Cl)C(=O)ON=C1SC(=C(C#N)C#N)SC1(C)C,2.904
4455,CC=CC=CC(C)=O,1.959
4456,CC1CC2Oc3ccc(Cl)cc3C(=O)N2O1,2.315
4457,CCCCCCCCCc1ccc(O)cc1,2.134
4458,O=C(Nc1nc(-c2ccccc2)cs1)OCC(Cl)(Cl)Cl,2.806
4459,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,3.0860000000000003
4460,CCNCc1cc([N+](=O)[O-])ccc1O,2.287
4461,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,2.011
4462,O=COCc1ccccc1,1.988
4463,[O-][n+]1cccc(CSc2ccncn2)c1,1.979
4464,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],1.357
4465,CNC(=O)Oc1cc(C)ccc1C(C)C,2.6180000000000003
4466,O=COCCc1ccccc1,1.669
4467,CC(C)([N+](=O)[O-])C(C)(C)[N+](=O)[O-],3.547
4468,Cc1cc(SCc2ccc[n+]([O-])c2)nc(N)n1,1.948
4469,CCOCOC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,3.062
4470,O=COCC=Cc1ccccc1,1.7480000000000002
4471,CC(C)OC(=O)C(Cl)(Cl)Cl,1.67
4472,Cc1nc(N)cc(SCc2ccc[n+]([O-])c2)n1,2.053
4473,CCCCCCCC1CCC(=O)O1,0.998
4474,CCON=C(OC(=O)c1ccccc1)c1c(OC)ccc(Cl)c1OC,1.385
4475,Cc1ccc(C#N)cc1,1.489
4476,CCOc1ccc(Cl)cc1C(CN1CCCCC1)C(C)CC,2.862
4477,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,2.58
4478,O=C1CC(N2C(=O)c3ccccc3C2=O)C(=O)N1,1.689
4479,C=CC1OCCO1,3.073
4480,Cc1ccc(C=O)cc1,1.876
4481,C=COP(=O)(OCC)OC(CCl)c1cc(Cl)c(Cl)cc1Cl,2.5540000000000003
4482,COC(=O)c1ccc(N=NN(C)C)cc1,3.6
4483,C#CC(C)(CCC=C(C)C)OC(C)=O,1.305
4484,CC1CCCC2N(C)C=C(C(N)=O)C(=O)N12,2.781
4485,Nc1nncs1,2.602
4486,OCC1CCC(CO)CC1,1.654
4487,CS(=O)(=O)OCC1OC1C1OC1COS(C)(=O)=O,3.128
4488,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1,3.085
4489,O=Nc1ccc(N=O)cc1,2.125
4490,O=C(Nc1ccc(Cl)cc1)c1cc(Cl)cc(-c2ccc(Cl)cc2)c1O,2.145
4491,CC(C)CNC(=S)NCC(C)C,2.372
4492,CCCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCc1cccnc1,1.6269999999999998
4493,C#CC(O)CCC,2.891
4494,O=C=NCCCCCCNC(=O)N(CCCCCCN=C=O)C(=O)NCCCCCCN=C=O,1.383
4495,Cc1cccc(N2CC(CO)OC2=O)c1,2.228
4496,CCOC(=O)CC,1.068
4497,O=C(Cl)c1cccc(S(=O)(=O)Cl)c1,2.128
4498,Cc1nn(C)c(OCC(=O)c2ccccc2)c1C(=O)c1ccc(Cl)cc1Cl,2.39
4499,Cc1cccc2[nH]nnc12,2.295
4500,CCOC(=O)CCl,2.833
4501,O=C1OC(=O)c2ccc(Cl)c3cccc1c23,1.828
4502,COc1ccc(C=CC(=O)OCCC(C)C)cc1,1.413
4503,CC[Si](N(C)C)(N(C)C)N(C)C,2.245
4504,CCC(C)OC(C)=O,1.56
4505,CCCCOC(=O)C1CCC(C(=O)OCCCC)C1,1.619
4506,COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,1.889
4507,CC(C)OC(=O)OOC(=O)OC(C)C,1.984
4508,ClC1=C(Cl)C2C(C1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,3.159
4509,COC1CC(C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C(N(C)C)C1O,2.481
4510,O=C(O)C1CCC(C(=O)O)C1,1.6869999999999998
4511,CC(=O)OCC=C(C)CCC=C(C)C,1.491
4512,CCOP(=S)(OCC)Oc1ccccc1[N+](=O)[O-],4.066
4513,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,1.764
4514,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,1.941
4515,CC(C)=CCCC(C)CC=O,1.804
4516,Cc1ccccc1C(=O)N=C1NCCS1,2.383
4517,NCCNCCNCCNCCNCCN,2.162
4518,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2c(I)c(I)c(I)c(I)c21,2.468
4519,C=COC(=O)CCCCC(=O)OC=C,1.491
4520,CCCC(=O)OCC=C(C)CCC=C(C)C,1.3230000000000002
4521,COCCOC(=O)CCCCCCCCC(=O)OCCOC,1.807
4522,Nc1ccc2cc(S(=O)(=O)O)ccc2c1CS(=O)(=O)O,1.538
4523,CC=CC=CC(=O)NO,1.713
4524,CCCC(=O)OC(=O)CCC,1.255
4525,CCOP(=S)(Oc1cnn(C)c(=O)c1)OC(C)C,4.466
4526,CCOC(=O)C1=CNC2CCCC(C)N2C1=O,1.979
4527,Cc1ccc(S(=O)(=O)N=C=O)cc1,1.946
4528,CCCCCCCC(=O)OCC,0.8220000000000001
4529,COP(N)(=S)SC,2.798
4530,CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],2.545
4531,C=CN(C(C)=O)c1ccccc1,1.816
4532,CC(C)Cc1cccc2c(CC(=O)O)cccc12,2.6060000000000003
4533,CCCOC(=O)CC,1.051
4534,CCCOCC(C)OCC(C)O,2.073
4535,Cc1ccc(CNC2=NCCS2)cc1,3.013
4536,CCCCOC(=S)SC(=S)OCCCC,2.279
4537,CCCCOCC(C)OCC(C)O,2.109
4538,Oc1ccc(Cl)cc1,2.283
4539,CC(C)SSC(Cl)C(Cl)Cl,3.0780000000000003
4540,Cc1ccccc1CNC1=NCCS1,3.1
4541,CC(=O)OCC1CC2OC2CC1C,1.281
4542,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,2.071
4543,O=[N+]([O-])C1(Br)COCOC1,2.668
4544,ClCC1CO1,3.012
4545,FC(F)(F)c1cccc(CNC2=NCCS2)c1,3.716
4546,C=CCOCC1CO1,1.853
4547,C1CCC(CNC2=NCCS2)CC1,3.5980000000000003
4548,COc1ccc(-c2cc(C)[nH]c2-c2ccc(OC)cc2)cc1,2.212
4549,NCCN(CCN)CCN,2.774
4550,C=CCBr,3.004
4551,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,1.663
4552,CCOc1c(OP(=S)(OCC)OC(C)C)cnn(C)c1=O,4.573
4553,CCS(=O)(=O)c1nnc(N(C)C(=O)NC)s1,1.723
4554,C#CCBr,3.3510000000000004
4555,CC(SCC(=O)O)c1ccc2c(c1)Cc1ccccc1-2,2.174
4556,CCOCC(=O)Nc1ccc(C(=O)c2ccccc2)cc1C,2.115
4557,O=C(NP(=O)(N1CC1)N1CC1)c1ccccc1,3.701
4558,CC(C(=O)O)c1ccc2oc3ccccc3c(=O)c2c1,2.571
4559,Cc1cc2c(cc1C)C(=O)c1[nH]nnc1C2=O,2.365
4560,CCCN,2.2030000000000003
4561,CNC(=O)C(Cl)C(C)=O,2.33
4562,CC1(c2ccccc2)OC(C(=O)O)=CC1=O,1.862
4563,CCOC(=O)C1=CN(C)C2CCCC(C)N2C1=O,2.824
4564,C=COC,1.074
4565,Nc1ccc(N(c2ccccc2)c2ccc(N)cc2)cc1,2.9210000000000003
4566,[O-][n+]1c2c([n+]([O-])c3ccccc31)CCCC2,2.2030000000000003
4567,CCOC(=O)C1=CN(CC)C2CCCC(C)N2C1=O,2.553
4568,COC=O,2.102
4569,COc1ccc(C(=O)N2CCCC2=O)cc1,1.6880000000000002
4570,CC(C)(C)CC(C)(C)N,2.773
4571,CCCCCCC(=O)NO,1.6569999999999998
4572,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,1.254
4573,CC(C)(C)OC(=O)CCl,2.5980000000000003
4574,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.987
4575,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,2.563
4576,CC(CO)Oc1ccccc1,1.731
4577,Cc1cccc(C)c1N(CCCC(=O)O)C(=O)c1ccc(Cl)cc1,2.26
4578,CCCCOP(=O)(O)OCCCC,1.817
4579,CCOP(=S)(Oc1cnn(CC)c(=O)c1OC)OC(C)C,4.97
4580,CC(=O)OOC(C)(C)C,2.292
4581,CC(O)COC(=O)CBr,2.472
4582,CCCCCCCCCC(=O)NP(=O)(OC)SC,3.373
4583,CCCCn1ncc(OP(=S)(OCC)OC(C)C)c(OC)c1=O,4.218999999999999
4584,CCCC(=O)NP(=O)(OC)SC,3.228
4585,CCCCCn1ncc(OP(=S)(OCC)OC(C)C)c(OC)c1=O,4.624
4586,CN(C)CCN,1.89
4587,O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1,2.679
4588,CC(C)NC(C)C,2.119
4589,CCCCCC(=O)NP(=O)(OC)SC,3.981
4590,CSC(C)=NOC(=O)N(C)SN(C(C)C)P1(=S)OCC(C)(C)CO1,2.716
4591,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c12,4.238
4592,CCOP(=O)(NC(C)=O)SC,2.596
4593,CSC(C)=NOC(=O)N(C)SN(C1CCCCC1)P1(=S)OCC(C)(C)CO1,1.755
4594,O=[N+]([O-])c1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,4.3580000000000005
4595,Nc1cccc(N)c1,2.587
4596,COC(=O)CC(=O)OC,1.394
4597,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,2.351
4598,CSC(C)=NOC(=O)N(C)SN(C(C)C)P1(=S)OCCCO1,2.81
4599,FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)c(Cl)c2[nH]1,4.9510000000000005
4600,CCCC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1.98
4601,O=C(OC1CCCCC1)C(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,2.643
4602,COCC(C)OC(C)=O,1.19
4603,FC(F)(F)c1nc2c(Br)ccc(Br)c2[nH]1,4.28
4604,Cc1ccc2c(c1)CC(=O)c1cc(C(C)C(=O)O)ccc1O2,3.304
4605,Cc1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,4.22
4606,CC1CNCCN1,1.693
4607,Cc1c(O)c(=O)ccn1C,1.842
4608,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,1.422
4609,Cc1ccc2c(c1)CC(=O)c1cc(CC(=O)O)ccc1O2,2.937
4610,C=CCOC(=O)CCCCCCC,2.51
4611,C#CCOc1ccc(N)cc1C(=O)NCCCC,2.455
4612,C=C(C)C(=O)OCCN=C=O,2.365
4613,CC(C(=O)OCCOCCO)c1ccc2c(c1)C(=O)Cc1ccccc1O2,3.154
4614,CCCCBr,1.696
4615,Nc1ccc(OP(=O)(Oc2ccc(N)cc2)Oc2ccc(N)cc2)cc1,3.43
4616,Cc1ccc2c(c1)CC(=O)c1cc(C(C)C(=O)OCCOCCO)ccc1O2,3.244
4617,CCCCC,2.256
4618,CCCCCCCCCCCCNCC(C)N,2.937
4619,CCOC(=O)CCC(=O)CC1(O)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C42Cl,3.422
4620,CC1CN(C(=O)Cn2c(=O)sc3ccccc32)CC(C)O1,2.282
4621,CCCCC(CC)COC(N)=O,1.74
4622,COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,4.981
4623,N#CCC#N,3.674
4624,C1CCSC1,1.702
4625,C=C(C)C1CC=C(C=NO)CC1,1.82
4626,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,2.445
4627,O=P(Oc1ccccc1)(Oc1ccccc1)OC1CCCCC1,2.131
4628,C=CCOC(=O)OC(=C)C(=O)OCC=C,2.736
4629,CC(C)CNC(=O)N1CCNC1=O,1.724
4630,O=C(Cc1ccc(-c2ccccc2)cc1)OCCF,4.634
4631,O=C(O)C=CC(=O)O,2.215
4632,CCCCCC(=O)NO,1.6130000000000002
4633,CCCCNCCC[Si](OC)(OC)OC,1.265
4634,O=C(OCc1ccccc1)c1sc(Cl)nc1C(F)(F)F,1.808
4635,O=C(O)C=CC(=O)O,1.096
4636,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,2.212
4637,CCCCCCCCCCc1ccccc1S(=O)(=O)O,2.109
4638,CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1-n1cccc1,2.396
4639,NCCCCN,2.28
4640,CCCc1ccc(C)cc1O,2.313
4641,COc1c(OP(=S)(Oc2cnn(C)c(=O)c2OC)OC(C)C)cnn(C)c1=O,3.636
4642,O=C(O)C(O)(c1ccccc1)C1CCCCC1,1.944
4643,OCCCCO,1.7719999999999998
4644,CCCC(=O)OC(=C(Cl)Cl)P(=O)(OC)OC,2.425
4645,NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,2.957
4646,OCC=CCO,1.848
4647,O=C(NO)Nc1ccc(Cl)c(Cl)c1,2.077
4648,CC(OP(=O)(OCCCl)C(C)OP(=O)(CCCl)OCCCl)P(=O)(OCCCl)OCCCl,2.3480000000000003
4649,COC(=O)c1ccc(NC(C)=O)o1,2.184
4650,COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1,2.96
4651,OCC#CCO,2.914
4652,CC1COC(C(Cl)(Cl)Cl)O1,2.733
4653,CCCN(CCC)C(=O)C(CCC(=O)OCCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12)NC(=O)c1ccccc1,3.083
4654,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,2.307
4655,CCSSCC,1.78
4656,C1=CCCCC1,1.625
4657,CC1(C)OCC(CCl)O1,3.117
4658,CCCN(CCC)C(=O)C(CCC(=O)NCCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12)NC(=O)c1ccccc1,3.2960000000000003
4659,CCOP(=S)(OCC)SC=C(C)SC,5.037
4660,CC(=O)CCC=C(C)C,1.557
4661,ClCC1COC(C(Cl)(Cl)Cl)O1,2.38
4662,C=C(C)C=NOC(=O)NC,3.255
4663,COCCOCc1ccccc1,1.861
4664,CCCCCCCCC=CCCCCCCCC(=O)OCCOC,1.483
4665,COC(C=Cc1ccccc1)OC,1.683
4666,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1,2.194
4667,N#Cc1ccc([N+](=O)[O-])cc1C#N,2.309
4668,CCCCCCC(C)=O,1.618
4669,C=CC(=O)OCCC[Si](OC)(OC)OC,2.347
4670,COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1,4.122
4671,O=C1c2ccccc2C(=O)c2c(Nc3ccc(Oc4ccc(S(=O)(=O)O)cc4)cc3)ccc(Nc3ccc(Oc4ccc(S(=O)(=O)O)cc4)cc3)c21,1.934
4672,CC(C)NC1Cc2ccccc2Cc2ccccc21,2.701
4673,Cc1cccc(C)c1Nc1ncccc1C(=O)O,5.023
4674,CN(C)CCCCCCN(C)C,2.857
4675,OCC1OC(N2CCN(C3OC(CO)C(O)C(O)C3O)CC2)C(O)C(O)C1O,1.136
4676,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,1.907
4677,O=C(Cl)CCCCCCCCC(=O)Cl,2.777
4678,O=C1OC(OC2OC(=O)C(Cl)=C2Cl)C(Cl)=C1Cl,2.204
4679,CN(c1ccc2c(O)c(N=Nc3ccc4c(S(=O)(=O)O)cccc4c3S(=O)(=O)O)c(S(=O)(=O)O)cc2c1)c1nc(Cl)nc(Cl)n1,1.925
4680,O=C(C=Cc1ccccn1)OCCN1CCN(c2ccc(Cl)cc2)CC1,2.891
4681,COP(=S)(OC)SCc1nnc(C)o1,3.5010000000000003
4682,O=[N+]([O-])OCCOCCOCCO[N+](=O)[O-],2.381
4683,O=S(=O)(O)c1ccc2cc(Nc3cccc4c(O)c(S(=O)(=O)O)ccc34)ccc2c1O,1.6230000000000002
4684,CC=CC=CCO,1.722
4685,Cc1cc(Cl)cc(Sc2cc(Cl)cc(C)c2O)c1O,5.385
4686,CCc1ccccc1C=CC(O)=S,2.33
4687,CCOP(=S)(OCC)SCc1nnc(C)o1,4.703
4688,N#CCCC1(CCC#N)c2ccccc2-c2ccccc21,2.097
4689,O=[N+]([O-])c1ccc(O)c(N=Nc2c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)cc(Nc4nc(Cl)nc(Cl)n4)c3c2O)c1,1.841
4690,C=CCOCCO,1.525
4691,CC(C)(O)CCCC1=CCC(C=O)CC1,1.813
4692,Cc1ccc(N=CNSN(Cc2ccccc2)Cc2ccccc2)c(C)c1,2.5540000000000003
4693,COCCOCCOC,1.395
4694,O=C1CCC2CCCCC2O1,1.597
4695,c1coc(COCc2ccco2)c1,2.929
4696,Cc1cc(Cl)cc(O)c1O,2.05
4697,NC(=O)c1cc(C(=O)CBr)ccc1O,2.509
4698,NCCNCCNCCNCCN,1.676
4699,CC(C)COCCO,2.47
4700,CCCCCCCCCCCCCCCCCC(=O)Cl,1.606
4701,C#CCN(C)C1CCc2ccccc21,2.87
4702,O=NN1CCSC1,1.7819999999999998
4703,C#CCON=C1CC2CCC1(C)C2(C)C,2.166
4704,CCCCCCCCCCCCCCCCCCO,1.131
4705,COc1ccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1,1.507
4706,COC1CCC=CO1,1.908
4707,CCOC(=O)c1cnc2n(c1=O)C(C)CCC2,2.032
4708,CCOC(=O)CC(=O)NP(=O)(OC)SC,3.31
4709,COC(=O)C(c1ccccc1)C1CCCCN1,2.803
4710,COP(=S)(OC)SC(C)CSCC1CC2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,2.763
4711,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,2.2030000000000003
4712,C=CCn1c(C)c(N(C)C)c(=O)n(-c2ccccc2)c1=O,2.075
4713,COc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1OC,2.234
4714,O=C1CCCCCCCC(=O)OCCO1,1.367
4715,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,5.827000000000001
4716,CCC(C)(N)C#N,3.123
4717,CCCCCCCCC(CC=CCl)CCCN,2.294
4718,O=CC(Br)(Br)Br,3.448
4719,CC(C)=CC(N)=O,1.445
4720,CC(C)CN(CC(=O)NN=Cc1ccc([N+](=O)[O-])o1)CC(C)C,2.557
4721,CC1(C)SCN(C(=O)C2(Oc3ccc(Cl)cc3)CCCCC2)C1C(=O)O,1.961
4722,c1ccc2c(OCCN3CCCC3)ccnc2c1,2.937
4723,C=C(C)C(=O)OCCC#N,1.278
4724,CCCC1=NN(c2ccccc2)C(=O)C1C=O,2.479
4725,O=C1OC(=O)C2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,2.207
4726,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1,2.325
4727,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,2.49
4728,COC(=O)OC(=O)OC,2.712
4729,O=CC(O)C1OC(=O)C(O)C1O,1.216
4730,CC(C)CCCCCOC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl,2.98
4731,CC(N)C1CCC(c2ccccc2)CC1,2.469
4732,CCOC(=O)C(CC)(C(=O)NCCN(CC)CC)c1ccccc1,2.739
4733,COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,3.4360000000000004
4734,CC(C#N)CCC#N,2.432
4735,CC(CN1C(=O)N(CC2CO2)C(C)(C)C1=O)OCC1CO1,2.219
4736,CC(N)(CO)CO,0.7909999999999999
4737,Nc1ccccc1SCc1ncon1,3.417
4738,CC(C)CON=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,3.954
4739,CC(=CCCC1(C)C2CC3C(C2)C31C)CO,1.763
4740,CCC(C)(C)c1ccc2c(c1)C(=O)c1ccccc1C2=O,2.24
4741,O=C(Cl)C1C2C=CC(C2)C1C(=O)Cl,1.948
4742,CC(C)(C)NCCO,1.859
4743,CCCOP(=O)(SCCC)SCCC,3.298
4744,CCOP(=S)(OCC)SC(CC(=O)OCSC)C(=O)OCSC,5.058
4745,OCC(CO)(CO)CO,0.8440000000000001
4746,C=CC(C)(CCC=C(C)C)OC(C)=O,1.149
4747,COC(=O)C1CCCCC1,1.564
4748,COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,2.547
4749,O=C(O)CCC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,2.59
4750,CC(=O)OC(C(Cl)(Cl)Cl)P(=O)(Oc1ccccc1)Oc1ccccc1,2.111
4751,CC(C)OP(OC(C)C)OC(C)C,3.096
4752,CCCCN1C(=O)C2C3C=C(C(O)(c4ccccc4)c4ccccn4)C(C3=C(c3ccccc3)c3ccccn3)C2C1=O,4.8
4753,CCN(CC)C(=O)c1cc(=O)c2ccccc2o1,1.788
4754,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,1.608
4755,CCC(C)C(=O)O,1.766
4756,CN1CC(CC(C#N)C(N)=O)CC2c3cccc4[nH]cc(c34)CC21,2.508
4757,COCCN1C(=O)C2C3C=C(C(O)(c4ccccc4)c4ccccn4)C(C3=C(c3ccccc3)c3ccccn3)C2C1=O,4.801
4758,CCCN1C(=O)C2C3C=C(C(O)(c4ccccc4)c4ccccn4)C(C3=C(c3ccccc3)c3ccccn3)C2C1=O,4.205
4759,CCOC(=O)Oc1ccc(CCNC(=O)C(CCSC)NC(C)=O)cc1OC(=O)OCC,2.372
4760,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,2.099
4761,O=C1c2cccc(S(=O)(=O)O)c2C(=O)c2cccc(S(=O)(=O)O)c21,2.194
4762,C[n+]1ccc(-c2cc[n+](C)cc2)cc1,3.27
4763,CC(=O)c1cccc(Oc2ccccc2)c1,1.7080000000000002
4764,CC(=O)CC(c1ccco1)c1c(O)c2ccccc2oc1=O,4.077
4765,Cc1cn(-c2c(Cl)cccc2Cl)c(N)n1,2.986
4766,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,2.846
4767,COc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],1.242
4768,NC(=O)C(c1ccccc1)c1ccccc1,2.547
4769,Nc1ccc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c12,0.7340000000000001
4770,CC(=O)NC1(O)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C42Cl,3.594
4771,CC(C)(C#N)Nc1nc(Cl)nc(NC2CC2)n1,2.94
4772,CCCCOCCOC(=O)c1ccccc1C(=O)OCCOCCCC,1.641
4773,N#CC(=NOCC1OCCO1)c1ccccc1,1.6669999999999998
4774,CC(=O)C=Cc1ccc(-c2ccccc2)cc1,1.999
4775,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0.92
4776,O=P(CCn1c(Cc2ccccc2)nc2ccccc21)(OCCCl)OCCCl,1.852
4777,OCCN1CN(CCO)CN(CCO)C1,2.458
4778,CC(=O)OCC12CC(O)C(C)=CC1OC1C(O)C(O)C2(C)C12CO2,3.973
4779,O=C1CCCCC(=O)N1,0.75
4780,O=C(O)CSc1nc(-c2ccccc2)ns1,2.7030000000000003
4781,O=C(Oc1ccccc1)c1ccccc1O,1.854
4782,CN1C(=O)CN=C(c2ccccc2F)c2c1ccc(NC(=O)N1CCOCC1)c2Cl,2.537
4783,CNC(=O)ON=CC1(C)SC(C)C(C)S1,4.997
4784,Nc1ccccc1C(=O)O,1.404
4785,O=C(O)c1ccccc1C(=O)Nc1ccccc1,1.436
4786,CC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.555
4787,CCSC(=S)N(CC)CC,2.396
4788,COP(=O)(OC)C(OC(=O)CCl)C(Cl)(Cl)Cl,2.987
4789,O=C(CN1CCN(c2ccccc2)CC1)NN=Cc1ccc([N+](=O)[O-])o1,2.854
